Order_ID,Order_Date,Region,Sales_Channel,Customer_ID,Customer_Segment,Category,Product,Units_Sold,Unit_Price,Discount,Gross_Sales,Discount_Amount,Net_Sales,Cost,Profit
ORD101439,2024-03-18,East,Offline,CUST4342,Consumer,Electronics,Monitor,11,1481.08,0.1,16291.88,1629.188,14662.692,10089.78,4572.911999999998
ORD101440,2024-05-04,West,Online,CUST2359,Corporate,Electronics,Mouse,10,1063.0,0.0,10630.0,0.0,10630.0,7931.8,2698.2
ORD101441,2024-09-06,West,Online,CUST4657,Home Office,Electronics,Headphones,8,463.34,0.2,3706.72,741.344,2965.3759999999997,1889.52,1075.8559999999998
ORD101442,2023-09-30,North,Online,CUST1308,Corporate,Office Supplies,Paper,9,285.33,0.1,2567.97,256.79699999999997,2311.173,1369.33,941.8429999999998
ORD101443,2024-06-09,West,Offline,CUST2451,Corporate,Office Supplies,Notebook,13,1190.13,0.1,15471.690000000002,1547.1690000000003,13924.521000000002,7722.56,6201.961000000002
ORD101444,2023-06-08,East,Offline,CUST4271,Corporate,Electronics,Headphones,8,273.74,0.1,2189.92,218.99200000000002,1970.928,1420.94,549.988
ORD101445,2023-06-01,North,Offline,CUST3124,Consumer,Office Supplies,Stapler,10,943.03,0.0,9430.3,0.0,9430.3,5464.64,3965.659999999999
ORD101446,2024-09-11,North,Online,CUST1787,Home Office,Furniture,Desk,3,202.81,0.2,608.4300000000001,121.68600000000002,486.744,271.91,214.834
ORD101447,2023-07-07,East,Online,CUST3843,Home Office,Furniture,Chair,7,1079.46,0.15,7556.22,1133.433,6422.787,4156.11,2266.6770000000006
ORD101448,2023-04-08,North,Offline,CUST4730,Home Office,Furniture,Chair,11,1175.43,0.05,12929.730000000001,646.4865000000001,12283.2435,7693.57,4589.673500000001
ORD101449,2023-05-11,South,Online,CUST2549,Corporate,Office Supplies,Marker,8,1485.86,0.1,11886.88,1188.6879999999999,10698.192,7937.65,2760.5419999999995
ORD101450,2023-06-20,South,Online,CUST2899,Home Office,Office Supplies,Notebook,3,1431.55,0.1,4294.65,429.465,3865.1849999999995,2483.4,1381.7849999999994
ORD101451,2023-07-02,North,Offline,CUST2665,Consumer,Furniture,Cabinet,1,1072.14,0.1,1072.14,107.21400000000001,964.926,691.94,272.986
ORD101452,2023-12-30,West,Offline,CUST3278,Corporate,Electronics,Mouse,7,419.91,0.15,2939.3700000000003,440.9055,2498.4645000000005,1839.87,658.5945000000006
ORD101453,2023-02-08,South,Online,CUST3133,Consumer,Furniture,Desk,14,70.36,0.2,985.04,197.008,788.0319999999999,462.46,325.57199999999995
ORD101454,2024-06-10,North,Online,CUST2186,Corporate,Office Supplies,Stapler,3,835.09,0.0,2505.27,0.0,2505.27,1551.43,953.8399999999999
ORD101455,2024-05-11,South,Offline,CUST3445,Consumer,Furniture,Bookshelf,1,1150.14,0.15,1150.14,172.52100000000002,977.6190000000001,718.21,259.4090000000001
ORD101456,2024-05-30,West,Offline,CUST4949,Corporate,Furniture,Cabinet,7,20.88,0.2,146.16,29.232,116.928,77.31,39.617999999999995
ORD101457,2023-12-15,East,Online,CUST2395,Consumer,Office Supplies,Notebook,11,789.58,0.05,8685.380000000001,434.26900000000006,8251.111,5070.62,3180.491000000001
ORD101458,2024-02-01,North,Online,CUST4635,Home Office,Office Supplies,Notebook,12,1324.92,0.2,15899.04,3179.8080000000004,12719.232,8319.68,4399.552
ORD101459,2024-12-22,North,Online,CUST1215,Corporate,Office Supplies,Notebook,14,957.64,0.2,13406.96,2681.392,10725.568,7467.5,3258.0679999999993
ORD101460,2023-06-10,North,Offline,CUST4073,Corporate,Office Supplies,Notebook,7,1027.25,0.0,7190.75,0.0,7190.75,4844.18,2346.5699999999997
ORD101461,2023-01-16,North,Online,CUST1377,Consumer,Furniture,Table,4,714.13,0.2,2856.52,571.304,2285.216,1683.56,601.656
ORD101462,2024-05-07,North,Online,CUST3460,Consumer,Office Supplies,Paper,14,1415.01,0.2,19810.14,3962.0280000000002,15848.112,11768.74,4079.3719999999994
ORD101463,2024-03-01,North,Online,CUST4707,Consumer,Electronics,Mouse,2,565.1,0.1,1130.2,113.02000000000001,1017.1800000000001,704.19,312.99
ORD101464,2023-04-18,West,Online,CUST3848,Corporate,Office Supplies,Marker,10,571.75,0.0,5717.5,0.0,5717.5,3903.58,1813.92
ORD101465,2024-03-25,East,Online,CUST4272,Consumer,Office Supplies,Notebook,14,779.02,0.2,10906.279999999999,2181.256,8725.024,4822.43,3902.593999999999
ORD101466,2023-11-07,West,Online,CUST2207,Home Office,Furniture,Bookshelf,5,880.97,0.2,4404.85,880.9700000000001,3523.88,2490.46,1033.42
ORD101467,2023-06-19,West,Offline,CUST1410,Consumer,Electronics,Headphones,11,808.45,0.1,8892.95,889.2950000000001,8003.655000000001,5201.48,2802.175000000001
ORD101468,2024-06-29,East,Offline,CUST4470,Consumer,Electronics,Keyboard,11,1228.85,0.0,13517.349999999999,0.0,13517.349999999999,9799.1,3718.249999999998
ORD101469,2024-02-18,West,Offline,CUST1216,Consumer,Electronics,Monitor,9,1252.6,0.05,11273.4,563.67,10709.73,7889.02,2820.709999999999
ORD101470,2023-09-08,South,Online,CUST1752,Home Office,Office Supplies,Paper,6,201.84,0.0,1211.04,0.0,1211.04,755.45,455.5899999999999
ORD101471,2023-05-21,West,Offline,CUST1349,Consumer,Furniture,Chair,10,896.26,0.15,8962.6,1344.39,7618.21,5569.62,2048.59
ORD101472,2023-10-01,North,Online,CUST4652,Consumer,Furniture,Desk,14,1475.93,0.2,20663.02,4132.604,16530.416,11272.32,5258.096000000001
ORD101473,2024-02-20,South,Online,CUST3879,Corporate,Office Supplies,Paper,12,901.49,0.15,10817.880000000001,1622.682,9195.198,5844.65,3350.5480000000007
ORD101474,2024-08-30,South,Online,CUST4666,Corporate,Electronics,Monitor,9,1033.81,0.15,9304.289999999999,1395.6435,7908.646499999999,4430.07,3478.576499999999
ORD101475,2023-02-08,East,Online,CUST1654,Consumer,Electronics,Monitor,12,1292.75,0.05,15513.0,775.6500000000001,14737.35,10293.01,4444.34
ORD101476,2023-01-29,West,Online,CUST4070,Corporate,Furniture,Table,1,1300.57,0.2,1300.57,260.114,1040.456,758.12,282.3359999999999
ORD101477,2024-04-21,West,Offline,CUST4995,Consumer,Office Supplies,Stapler,2,30.7,0.0,61.4,0.0,61.4,40.92,20.479999999999997
ORD101478,2023-11-14,South,Offline,CUST4113,Consumer,Electronics,Mouse,11,362.95,0.1,3992.45,399.245,3593.205,2265.78,1327.4249999999997
ORD101479,2023-09-02,West,Offline,CUST2775,Home Office,Office Supplies,Pen,6,1295.0,0.2,7770.0,1554.0,6216.0,3980.06,2235.94
ORD101480,2024-11-27,West,Online,CUST1003,Consumer,Furniture,Table,3,1002.32,0.15,3006.96,451.044,2555.916,1767.71,788.2060000000001
ORD101481,2023-09-29,East,Offline,CUST2118,Corporate,Office Supplies,Notebook,2,949.4,0.15,1898.8,284.82,1613.98,951.69,662.29
ORD101482,2024-03-15,South,Online,CUST2083,Corporate,Office Supplies,Marker,6,1290.62,0.2,7743.719999999999,1548.744,6194.976,3660.49,2534.486
ORD101483,2023-08-27,North,Offline,CUST3788,Corporate,Office Supplies,Marker,7,1210.79,0.05,8475.529999999999,423.77649999999994,8051.753499999999,4987.31,3064.4434999999985
ORD101484,2024-01-12,South,Offline,CUST1407,Corporate,Office Supplies,Pen,4,1128.27,0.0,4513.08,0.0,4513.08,2509.1,2003.98
ORD101485,2023-09-23,East,Offline,CUST3066,Consumer,Electronics,Mouse,13,75.79,0.1,985.2700000000001,98.52700000000002,886.743,606.34,280.403
ORD101486,2023-12-25,East,Offline,CUST2518,Home Office,Furniture,Table,13,1173.57,0.05,15256.41,762.8205,14493.5895,9270.8,5222.789500000001
ORD101487,2023-12-06,East,Offline,CUST1751,Home Office,Electronics,Keyboard,10,304.91,0.0,3049.1000000000004,0.0,3049.1000000000004,2222.01,827.0900000000001
ORD101488,2024-01-24,West,Offline,CUST2896,Consumer,Electronics,Monitor,9,43.88,0.2,394.92,78.98400000000001,315.93600000000004,214.65,101.28600000000003
ORD101489,2024-07-30,South,Online,CUST4580,Corporate,Electronics,Mouse,11,740.38,0.05,8144.18,407.20900000000006,7736.9710000000005,5345.8,2391.1710000000003
ORD101490,2024-11-19,West,Online,CUST3634,Home Office,Electronics,Headphones,12,1413.83,0.1,16965.96,1696.596,15269.364,10449.92,4819.4439999999995
ORD101491,2023-01-03,West,Online,CUST1888,Home Office,Furniture,Table,13,1330.25,0.0,17293.25,0.0,17293.25,10956.71,6336.540000000001
ORD101492,2024-03-04,South,Online,CUST3380,Consumer,Furniture,Cabinet,3,1473.18,0.2,4419.54,883.908,3535.632,2604.15,931.482
ORD101493,2023-05-22,East,Online,CUST2013,Corporate,Electronics,Keyboard,2,373.57,0.0,747.14,0.0,747.14,547.56,199.58000000000004
ORD101494,2024-01-11,North,Offline,CUST1169,Home Office,Office Supplies,Marker,11,1044.61,0.1,11490.71,1149.071,10341.639,6685.9,3655.7389999999996
ORD101495,2024-10-31,North,Online,CUST3824,Consumer,Office Supplies,Notebook,14,88.49,0.2,1238.86,247.772,991.088,699.58,291.5079999999999
ORD101496,2023-11-20,South,Online,CUST2696,Home Office,Office Supplies,Marker,5,1206.16,0.15,6030.8,904.62,5126.18,3829.36,1296.8200000000002
ORD101497,2023-05-26,South,Online,CUST1849,Home Office,Office Supplies,Stapler,12,788.03,0.15,9456.36,1418.454,8037.906000000001,4953.34,3084.5660000000007
ORD101498,2023-10-20,East,Online,CUST2705,Corporate,Office Supplies,Marker,9,1494.45,0.05,13450.050000000001,672.5025,12777.5475,8624.47,4153.077500000001
ORD101499,2024-10-26,South,Online,CUST1941,Corporate,Furniture,Cabinet,1,363.79,0.2,363.79,72.75800000000001,291.03200000000004,193.22,97.81200000000004
ORD101500,2024-03-07,South,Online,CUST1206,Home Office,Office Supplies,Paper,6,1178.05,0.2,7068.299999999999,1413.6599999999999,5654.639999999999,3721.63,1933.0099999999993
ORD101501,2024-12-05,East,Online,CUST2893,Corporate,Furniture,Table,8,260.58,0.05,2084.64,104.232,1980.408,1458.82,521.588
ORD101502,2024-08-07,East,Online,CUST1521,Home Office,Office Supplies,Pen,7,434.34,0.0,3040.3799999999997,0.0,3040.3799999999997,1749.19,1291.1899999999996
ORD101503,2024-02-03,West,Online,CUST4577,Home Office,Office Supplies,Marker,6,446.87,0.05,2681.2200000000003,134.061,2547.159,1664.0,883.1590000000001
ORD101504,2023-12-10,South,Offline,CUST2018,Home Office,Electronics,Keyboard,3,868.91,0.2,2606.73,521.346,2085.384,1157.74,927.644
ORD101505,2023-05-20,North,Online,CUST4418,Consumer,Electronics,Mouse,9,550.84,0.15,4957.56,743.634,4213.926,2577.33,1636.5960000000005
ORD101506,2023-07-06,South,Online,CUST3352,Corporate,Electronics,Keyboard,5,660.88,0.0,3304.4,0.0,3304.4,2263.56,1040.8400000000001
ORD101507,2023-03-02,North,Offline,CUST3163,Corporate,Furniture,Bookshelf,12,785.1,0.2,9421.2,1884.2400000000002,7536.960000000001,5321.71,2215.250000000001
ORD101508,2024-01-15,North,Offline,CUST3712,Home Office,Furniture,Desk,1,89.05,0.1,89.05,8.905,80.145,57.77,22.374999999999993
ORD101509,2024-12-10,North,Online,CUST3135,Corporate,Electronics,Laptop,9,999.72,0.15,8997.48,1349.6219999999998,7647.858,4323.51,3324.348
ORD101510,2024-03-15,West,Online,CUST4167,Home Office,Electronics,Laptop,10,975.65,0.15,9756.5,1463.475,8293.025,4867.28,3425.745
ORD101511,2023-11-15,East,Online,CUST1743,Corporate,Office Supplies,Paper,9,1447.38,0.05,13026.420000000002,651.3210000000001,12375.099000000002,7800.03,4575.069000000002
ORD101512,2023-10-29,East,Offline,CUST3476,Corporate,Furniture,Bookshelf,1,204.41,0.2,204.41,40.882000000000005,163.528,102.41,61.117999999999995
ORD101513,2023-12-10,West,Online,CUST2722,Home Office,Office Supplies,Paper,13,51.3,0.2,666.9,133.38,533.52,320.53,212.99
ORD101514,2023-01-11,East,Offline,CUST1450,Corporate,Office Supplies,Paper,7,204.17,0.05,1429.1899999999998,71.45949999999999,1357.7305,1001.11,356.6204999999999
ORD101515,2023-03-03,West,Offline,CUST4698,Home Office,Electronics,Monitor,9,636.58,0.2,5729.22,1145.844,4583.376,3010.29,1573.0860000000002
ORD101516,2023-08-14,South,Offline,CUST1786,Consumer,Office Supplies,Stapler,2,324.83,0.2,649.66,129.932,519.728,354.14,165.58799999999997
ORD101517,2023-06-02,West,Offline,CUST4613,Home Office,Office Supplies,Marker,10,328.4,0.15,3284.0,492.59999999999997,2791.4,1953.79,837.6100000000001
ORD101518,2024-12-11,East,Offline,CUST3763,Corporate,Electronics,Mouse,6,1304.75,0.0,7828.5,0.0,7828.5,5157.23,2671.2700000000004
ORD101519,2024-07-17,East,Online,CUST1002,Consumer,Electronics,Laptop,10,489.13,0.1,4891.3,489.13000000000005,4402.17,3155.16,1247.0100000000002
ORD101520,2024-07-24,South,Online,CUST2102,Consumer,Office Supplies,Pen,1,628.11,0.1,628.11,62.81100000000001,565.299,422.26,143.039
ORD101521,2024-08-06,West,Offline,CUST2348,Home Office,Office Supplies,Notebook,14,1027.81,0.0,14389.34,0.0,14389.34,9042.03,5347.3099999999995
ORD101522,2024-10-21,South,Offline,CUST3791,Consumer,Office Supplies,Pen,3,513.21,0.1,1539.63,153.96300000000002,1385.6670000000001,940.5,445.16700000000014
ORD101523,2024-07-28,North,Offline,CUST2122,Home Office,Furniture,Bookshelf,11,833.76,0.0,9171.36,0.0,9171.36,5625.7,3545.6600000000008
ORD101524,2023-11-06,West,Offline,CUST4701,Corporate,Office Supplies,Paper,5,786.7,0.2,3933.5,786.7,3146.8,1774.17,1372.63
ORD101525,2023-08-31,South,Online,CUST3158,Home Office,Electronics,Headphones,7,395.97,0.05,2771.79,138.58950000000002,2633.2005,1462.52,1170.6805
ORD101526,2024-05-07,South,Offline,CUST1679,Consumer,Office Supplies,Notebook,11,1077.06,0.2,11847.66,2369.532,9478.128,5653.84,3824.2880000000005
ORD101527,2024-01-01,East,Offline,CUST4529,Home Office,Furniture,Cabinet,5,1252.0,0.05,6260.0,313.0,5947.0,3463.91,2483.09
ORD101528,2023-11-26,West,Online,CUST4560,Home Office,Office Supplies,Notebook,8,1176.27,0.0,9410.16,0.0,9410.16,6534.91,2875.25
ORD101529,2023-04-17,North,Online,CUST2833,Corporate,Furniture,Cabinet,5,595.96,0.2,2979.8,595.96,2383.84,1532.03,851.8100000000002
ORD101530,2023-08-14,North,Online,CUST1371,Home Office,Furniture,Chair,6,1399.77,0.0,8398.619999999999,0.0,8398.619999999999,5526.46,2872.159999999999
ORD101531,2023-08-06,West,Online,CUST4409,Corporate,Electronics,Laptop,2,1348.95,0.15,2697.9,404.685,2293.215,1298.78,994.4350000000002
ORD101532,2024-05-20,West,Offline,CUST3938,Consumer,Office Supplies,Pen,12,403.92,0.0,4847.04,0.0,4847.04,2684.68,2162.36
ORD101533,2023-09-16,South,Offline,CUST3647,Consumer,Furniture,Cabinet,5,190.29,0.2,951.4499999999999,190.29,761.16,484.88,276.28
ORD101534,2024-05-31,East,Offline,CUST2046,Home Office,Office Supplies,Pen,7,1341.24,0.05,9388.68,469.434,8919.246000000001,5361.69,3557.5560000000014
ORD101535,2023-02-23,East,Offline,CUST1722,Home Office,Furniture,Desk,1,1118.56,0.15,1118.56,167.784,950.776,641.2,309.5759999999999
ORD101536,2023-02-16,East,Offline,CUST1305,Consumer,Electronics,Keyboard,10,469.93,0.2,4699.3,939.8600000000001,3759.44,2452.4,1307.04
ORD101537,2024-12-27,West,Offline,CUST1924,Consumer,Electronics,Headphones,9,460.79,0.2,4147.110000000001,829.4220000000001,3317.6880000000006,2374.42,943.2680000000005
ORD101538,2024-11-19,East,Offline,CUST2296,Consumer,Office Supplies,Stapler,9,486.64,0.2,4379.76,875.9520000000001,3503.808,2514.71,989.098
ORD101539,2024-06-04,South,Offline,CUST4562,Home Office,Office Supplies,Notebook,8,1292.69,0.15,10341.52,1551.228,8790.292000000001,5778.97,3011.322000000001
ORD101540,2023-04-09,West,Offline,CUST1836,Consumer,Office Supplies,Notebook,11,364.15,0.2,4005.6499999999996,801.13,3204.5199999999995,2343.67,860.8499999999995
ORD101541,2023-01-20,West,Online,CUST3494,Home Office,Office Supplies,Notebook,9,978.37,0.05,8805.33,440.2665,8365.0635,6161.44,2203.6235000000006
ORD101542,2024-07-26,East,Offline,CUST3980,Consumer,Office Supplies,Pen,14,1252.49,0.2,17534.86,3506.972,14027.888,8400.92,5626.968000000001
ORD101543,2024-05-04,North,Online,CUST3326,Consumer,Furniture,Bookshelf,5,584.08,0.1,2920.4,292.04,2628.36,1959.44,668.9200000000001
ORD101544,2024-02-23,North,Online,CUST4723,Home Office,Office Supplies,Paper,7,96.93,0.0,678.51,0.0,678.51,506.97,171.53999999999996
ORD101545,2024-11-20,South,Online,CUST4925,Corporate,Furniture,Table,1,1139.49,0.1,1139.49,113.94900000000001,1025.541,577.37,448.17099999999994
ORD101546,2023-03-03,East,Online,CUST3425,Home Office,Furniture,Desk,7,34.7,0.05,242.90000000000003,12.145000000000003,230.75500000000002,127.02,103.73500000000003
ORD101547,2023-05-25,East,Offline,CUST3280,Corporate,Furniture,Chair,9,1247.16,0.05,11224.44,561.2220000000001,10663.218,5989.74,4673.478000000001
ORD101548,2023-08-04,West,Online,CUST4817,Home Office,Office Supplies,Stapler,3,544.49,0.0,1633.47,0.0,1633.47,1012.64,620.83
ORD101549,2023-01-03,West,Online,CUST3640,Corporate,Electronics,Laptop,9,1202.97,0.05,10826.73,541.3365,10285.3935,7319.19,2966.2035000000005
ORD101550,2023-06-09,East,Offline,CUST1426,Corporate,Electronics,Mouse,5,820.31,0.05,4101.549999999999,205.0775,3896.4724999999994,2536.26,1360.2124999999992
ORD101551,2023-04-30,West,Online,CUST4127,Corporate,Office Supplies,Pen,13,542.03,0.2,7046.389999999999,1409.278,5637.111999999999,3434.43,2202.6819999999993
ORD101552,2023-03-30,East,Offline,CUST2993,Home Office,Office Supplies,Notebook,9,1349.5,0.0,12145.5,0.0,12145.5,6813.64,5331.86
ORD101553,2023-11-25,South,Offline,CUST2827,Home Office,Office Supplies,Stapler,13,1151.73,0.1,14972.49,1497.249,13475.241,8478.21,4997.031000000001
ORD101554,2024-08-02,West,Offline,CUST3489,Home Office,Furniture,Cabinet,14,125.66,0.2,1759.24,351.848,1407.392,784.24,623.152
ORD101555,2023-12-23,East,Offline,CUST3082,Corporate,Electronics,Headphones,8,1396.23,0.2,11169.84,2233.9680000000003,8935.872,5223.42,3712.4519999999993
ORD101556,2024-09-01,West,Online,CUST3377,Corporate,Electronics,Monitor,14,703.18,0.1,9844.519999999999,984.4519999999999,8860.068,6430.15,2429.9179999999997
ORD101557,2023-09-24,South,Offline,CUST3893,Home Office,Electronics,Laptop,13,227.7,0.05,2960.1,148.005,2812.095,1975.0,837.0949999999998
ORD101558,2024-09-08,West,Online,CUST1454,Home Office,Electronics,Monitor,11,1157.96,0.15,12737.560000000001,1910.634,10826.926000000001,8110.91,2716.0160000000014
ORD101559,2023-11-19,East,Online,CUST4460,Consumer,Furniture,Chair,7,778.83,0.15,5451.81,817.7715000000001,4634.038500000001,3377.68,1256.3585000000007
ORD101560,2024-09-26,West,Offline,CUST1764,Consumer,Office Supplies,Paper,10,1010.74,0.05,10107.4,505.37,9602.029999999999,6924.44,2677.5899999999992
ORD101561,2024-06-24,West,Online,CUST4502,Consumer,Furniture,Bookshelf,6,1042.59,0.2,6255.539999999999,1251.108,5004.431999999999,2927.34,2077.0919999999987
ORD101562,2024-10-10,East,Offline,CUST4548,Consumer,Office Supplies,Stapler,2,299.8,0.1,599.6,59.96000000000001,539.64,366.77,172.87
ORD101563,2023-07-14,North,Online,CUST2149,Consumer,Office Supplies,Stapler,12,1456.44,0.15,17477.28,2621.5919999999996,14855.687999999998,9954.9,4900.787999999999
ORD101564,2023-11-28,West,Online,CUST1523,Home Office,Electronics,Keyboard,7,162.79,0.2,1139.53,227.906,911.624,668.75,242.87400000000002
ORD101565,2023-06-19,West,Online,CUST1482,Corporate,Electronics,Laptop,2,910.66,0.15,1821.32,273.198,1548.1219999999998,1093.29,454.8319999999999
ORD101566,2024-06-04,South,Online,CUST3365,Corporate,Office Supplies,Marker,6,223.76,0.1,1342.56,134.256,1208.3039999999999,851.79,356.5139999999999
ORD101567,2024-04-07,North,Offline,CUST1122,Home Office,Office Supplies,Marker,6,1316.56,0.2,7899.36,1579.872,6319.487999999999,3886.15,2433.3379999999993
ORD101568,2023-02-09,South,Offline,CUST4619,Home Office,Electronics,Keyboard,9,264.0,0.0,2376.0,0.0,2376.0,1365.92,1010.0799999999999
ORD101569,2024-06-20,East,Online,CUST1581,Home Office,Electronics,Headphones,13,664.35,0.2,8636.550000000001,1727.3100000000004,6909.240000000001,4310.06,2599.1800000000003
ORD101570,2023-09-18,East,Online,CUST4385,Consumer,Electronics,Monitor,10,134.87,0.0,1348.7,0.0,1348.7,798.01,550.69
ORD101571,2024-01-30,South,Online,CUST3535,Consumer,Electronics,Headphones,11,674.81,0.05,7422.91,371.1455,7051.7645,4904.78,2146.9845000000005
ORD101572,2023-08-14,West,Online,CUST4723,Consumer,Electronics,Keyboard,4,11.07,0.1,44.28,4.428,39.852000000000004,25.58,14.272000000000006
ORD101573,2023-05-04,North,Offline,CUST4084,Home Office,Furniture,Chair,9,667.99,0.15,6011.91,901.7864999999999,5110.1235,3047.95,2062.1735
ORD101574,2023-02-07,South,Online,CUST3173,Home Office,Furniture,Desk,2,1033.4,0.05,2066.8,103.34000000000002,1963.4600000000003,1338.29,625.1700000000003
ORD101575,2023-11-24,South,Online,CUST2835,Corporate,Furniture,Table,5,278.33,0.05,1391.6499999999999,69.5825,1322.0674999999999,745.41,576.6574999999999
ORD101576,2023-09-08,East,Online,CUST3707,Home Office,Electronics,Keyboard,3,831.71,0.2,2495.13,499.02600000000007,1996.104,1464.28,531.8240000000001
ORD101577,2023-06-25,West,Offline,CUST2101,Consumer,Office Supplies,Stapler,6,714.2,0.2,4285.200000000001,857.0400000000002,3428.1600000000008,2282.0,1146.1600000000008
ORD101578,2024-08-24,North,Online,CUST3628,Corporate,Office Supplies,Marker,2,505.8,0.0,1011.6,0.0,1011.6,649.65,361.95000000000005
